query_label	job_title	closest_job_title	distance	rank
640	amusement and recreation attendants	alley worker	0	3
640	amusement and recreation attendants	amusement or recreation card checker	0	4
640	amusement and recreation attendants	amusement park worker	0	5
641	costume attendants	costume attendants	0	1
641	costume attendants	clothing supervisor	0	2
641	costume attendants	costume cutter	0	3
641	costume attendants	costume designer	0	4
641	costume attendants	costume draper	0	5
642	locker room coatroom and dressing room attendants	locker room coatroom and dressing room attendants	0	1
642	locker room coatroom and dressing room attendants	athletic equipment manager	0	2
642	locker room coatroom and dressing room attendants	bath attendant	0	3
642	locker room coatroom and dressing room attendants	bath steward	0	4
642	locker room coatroom and dressing room attendants	bathhouse attendant	0	5
643	entertainment attendants and related workers all other	entertainment attendants and related workers all other	0	1
643	entertainment attendants and related workers all other	cardroom attendant	0	2
643	entertainment attendants and related workers all other	cardroom plastic card grader	0	3
643	entertainment attendants and related workers all other	chip mucker	0	4
643	entertainment attendants and related workers all other	chip person	0	5
644	embalmers	embalmers	0	1
644	embalmers	anatomical embalmer	0	2
644	embalmers	apprentice embalmer	0	3
644	embalmers	arterial embalmer	0	4
644	embalmers	assistant managerembalmer	0	5
645	funeral attendants	funeral attendants	0	1
645	funeral attendants	apprentice funeral director	0	2
645	funeral attendants	attendant	0	3
645	funeral attendants	crematory operator	0	4
645	funeral attendants	donations attendant	0	5
646	morticians undertakers and funeral directors	morticians undertakers and funeral directors	0	1
646	morticians undertakers and funeral directors	certified mortician	0	2
646	morticians undertakers and funeral directors	director	0	3
646	morticians undertakers and funeral directors	embalmer	0	4
646	morticians undertakers and funeral directors	funeral arrangement director	0	5
647	barbers	barbers	0	1
647	barbers	barber	0	2
647	barbers	barber apprentice	0	3
647	barbers	barber instructor	0	4
647	barbers	barber shop operator	0	5
648	hairdressers hairstylists and cosmetologists	hairdressers hairstylists and cosmetologists	0	1
648	hairdressers hairstylists and cosmetologists	barber stylist	0	2
648	hairdressers hairstylists and cosmetologists	beautician	0	3
648	hairdressers hairstylists and cosmetologists	beautician apprentice	0	4
648	hairdressers hairstylists and cosmetologists	beauty advisor	0	5
649	makeup artists theatrical and performance	makeup artists theatrical and performance	0	1
649	makeup artists theatrical and performance	beauty therapist	0	2
649	makeup artists theatrical and performance	body makeup artist	0	3
649	makeup artists theatrical and performance	commercial makeup artist	0	4
649	makeup artists theatrical and performance	hair and makeup designer	0	5
650	manicurists and pedicurists	manicurists and pedicurists	0	1
650	manicurists and pedicurists	fingernail former	0	2
650	manicurists and pedicurists	fingernail sculptor	0	3
650	manicurists and pedicurists	fingernail sculpturer	0	4
650	manicurists and pedicurists	fingernail technician	0	5
651	shampooers	shampooers	0	1
651	shampooers	apprentice cosmetologist	0	2
651	shampooers	apprentice stylist	0	3
651	shampooers	assistant hairstylist	0	4
651	shampooers	cosmetologist	0	5
652	skincare specialists	skincare specialists	0	1
652	skincare specialists	aesthetician	0	2
652	skincare specialists	beauty therapist	0	3
652	skincare specialists	clinical esthetician	0	4
652	skincare specialists	electrolysis needle operator	0	5
653	baggage porters and bellhops	baggage porters and bellhops	0	1
653	baggage porters and bellhops	baggage checker	0	2
653	baggage porters and bellhops	baggage handler	0	3
653	baggage porters and bellhops	baggage smasher	0	4
653	baggage porters and bellhops	baggageman	0	5
654	concierges	concierges	0	1
654	concierges	activities concierge	0	2
654	concierges	chef concierge	0	3
654	concierges	chef conciergedirector of guest relations	0	4
654	concierges	chief concierge	0	5
655	tour guides and escorts	tour guides and escorts	0	1
655	tour guides and escorts	admitting office escort	0	2
655	tour guides and escorts	adventure guide	0	3
655	tour guides and escorts	alpine guide	0	4
655	tour guides and escorts	art museum aide	0	5
656	travel guides	travel guides	0	1
656	travel guides	alpine guide	0	2
656	travel guides	cruise agent	0	3
656	travel guides	cruise consultant	0	4
656	travel guides	cruise coordinator	0	5
657	childcare workers	childcare workers	0	1
657	childcare workers	afterschool counselor	0	2
657	childcare workers	aide	0	3
657	childcare workers	attendant	0	4
657	childcare workers	au pair	0	5
658	nannies	nannies	0	1
658	nannies	nanny	0	2
658	nannies	nannyhousehold manager	0	3
658	nannies	nanny	0	4
658	nannies	nannyhousehold manager	0	5
659	personal care aides	personal care aides	0	1
659	personal care aides	blind aide	0	2
659	personal care aides	blind escort	0	3
659	personal care aides	care manager	0	4
659	personal care aides	care provider	0	5
660	fitness trainers and aerobics instructors	fitness trainers and aerobics instructors	0	1
660	fitness trainers and aerobics instructors	aerobics instructor	0	2
660	fitness trainers and aerobics instructors	aerobics teacher	0	3
660	fitness trainers and aerobics instructors	exercise specialist	0	4
660	fitness trainers and aerobics instructors	exercise teacher	0	5
661	recreation workers	recreation workers	0	1
661	recreation workers	activities aide	0	2
661	recreation workers	activities assistant	0	3
661	recreation workers	activities coordinator	0	4
661	recreation workers	activities counselor	0	5
662	residential advisors	residential advisors	0	1
662	residential advisors	area coordinator	0	2
662	residential advisors	area director	0	3
662	residential advisors	assistant dean of students	0	4
662	residential advisors	assistant director of residence life	0	5
663	personal care and service workers all other	personal care and service workers all other	0	1
663	personal care and service workers all other	airline lounge receptionist	0	2
663	personal care and service workers all other	body piercer	0	3
663	personal care and service workers all other	bootblack	0	4
663	personal care and service workers all other	brush worker	0	5
664	firstline supervisors of retail sales workers	firstline supervisors of retail sales workers	0	1
664	firstline supervisors of retail sales workers	agent	0	2
664	firstline supervisors of retail sales workers	antique collector	0	3
664	firstline supervisors of retail sales workers	antique dealer	0	4
664	firstline supervisors of retail sales workers	area supervisor	0	5
665	firstline supervisors of nonretail sales workers	firstline supervisors of nonretail sales workers	0	1
665	firstline supervisors of nonretail sales workers	advertising material distributors supervisor	0	2
665	firstline supervisors of nonretail sales workers	agency manager	0	3
665	firstline supervisors of nonretail sales workers	area sales manager	0	4
665	firstline supervisors of nonretail sales workers	artificial breeding distributor	0	5
666	cashiers	cashiers	0	1
666	cashiers	admissions gate attendant	0	2
666	cashiers	all purpose clerk apc	0	3
666	cashiers	auction clerk	0	4
666	cashiers	bartender	0	5
667	gaming change persons and booth cashiers	gaming change persons and booth cashiers	0	1
667	gaming change persons and booth cashiers	bingo cashier	0	2
667	gaming change persons and booth cashiers	booth cashier	0	3
667	gaming change persons and booth cashiers	cage cashier	0	4
667	gaming change persons and booth cashiers	carousel attendant	0	5
668	counter and rental clerks	counter and rental clerks	0	1
668	counter and rental clerks	airplane charter clerk	0	2
668	counter and rental clerks	apartment rental clerk	0	3
668	counter and rental clerks	apparel rental clerk	0	4
668	counter and rental clerks	attendant	0	5
669	parts salespersons	parts salespersons	0	1
669	parts salespersons	appliance parts counter clerk	0	2
669	parts salespersons	auto parts clerk	0	3
669	parts salespersons	auto parts handler	0	4
669	parts salespersons	auto parts salesperson	0	5
670	retail salespersons	retail salespersons	0	1
670	retail salespersons	agent	0	2
670	retail salespersons	art dealer	0	3
670	retail salespersons	art objects salesperson	0	4
670	retail salespersons	associate sales	0	5
671	advertising sales agents	advertising sales agents	0	1
671	advertising sales agents	account executive	0	2
671	advertising sales agents	account leader	0	3
671	advertising sales agents	account manager	0	4
671	advertising sales agents	account specialist	0	5
672	insurance sales agents	insurance sales agents	0	1
